decay_type,experiment_name,varied_parameter,varied_value,mechanism,USC,UTSP,UDP,delivery_time,time_ratio,pS,pT,avg_pT,psr,avg_psr,quality_q,risk_cost
exp,effectiveness,pS,7.818791946308725,sensitivity_pS,481.39568615806263,31.397586815651643,3.342266854830812,1.0255285071163982,1.0255285071163982,7.818791946308725,,,0.4529657419404767,0.4529657419404767,4.611645176664205,2.2454253337740893
exp,effectiveness,pS,7.953020134228188,sensitivity_pS,481.22434626941396,32.016754462464355,3.4259900857889733,1.0248174782058714,1.0248174782058714,7.953020134228188,,,0.45333626863857773,0.45333626863857773,4.621492714893965,2.2594056008063226
exp,effectiveness,pS,8.087248322147651,sensitivity_pS,483.6297705289346,32.64001171230494,3.764309177319663,1.0199986905679728,1.0199986905679728,8.087248322147651,,,0.45398424843655755,0.45398424843655755,4.688787940909968,2.597724692337012
exp,effectiveness,pS,8.221476510067113,sensitivity_pS,483.37362516283065,33.27114910624955,3.8358334504706257,1.0194026422334221,1.0194026422334221,8.221476510067113,,,0.45429780862891245,0.45429780862891245,4.697179674221666,2.6102286106900947
exp,effectiveness,pS,8.355704697986578,sensitivity_pS,483.3806296053327,33.9029048736055,3.953918465945626,1.0183815031282983,1.0183815031282983,8.355704697986578,,,0.4549299543976991,0.4549299543976991,4.711591158694213,2.6410889166640654
exp,effectiveness,pS,8.48993288590604,sensitivity_pS,483.5181554644277,34.53448748229699,4.110245735362568,1.0171445106151231,1.0171445106151231,8.48993288590604,,,0.4555977597719913,0.4555977597719913,4.729108250323516,2.671717481055182
exp,effectiveness,pS,8.624161073825503,sensitivity_pS,482.88337583351176,35.1692671132129,4.110245735362568,1.0171445106151231,1.0171445106151231,8.624161073825503,,,0.4555977597719913,0.4555977597719913,4.729108250323516,2.671717481055182
exp,effectiveness,pS,8.758389261744966,sensitivity_pS,482.83518149294514,35.8024614359772,4.23391850467905,1.0161963511594716,1.0161963511594716,8.758389261744966,,,0.45611779064622904,0.45611779064622904,4.7425792463320295,2.697506630410674
exp,effectiveness,pS,8.89261744966443,sensitivity_pS,482.19859367464556,36.4390492542768,4.23391850467905,1.0161963511594716,1.0161963511594716,8.89261744966443,,,0.45611779064622904,0.45611779064622904,4.7425792463320295,2.697506630410674
exp,effectiveness,pS,9.026845637583893,sensitivity_pS,482.11229743618884,37.07381552302475,4.353814086222099,1.0153013432502813,1.0153013432502813,9.026845637583893,,,0.4566152605280919,0.4566152605280919,4.755330294911745,2.723765169865227
exp,effectiveness,pS,9.161073825503355,sensitivity_pS,493.29795601600676,37.727413070001354,6.449033940369251,0.9960053470542325,0.9960053470542325,9.161073825503355,,,0.46266167565980115,0.46266167565980115,5.03873039615724,3.854734154634348
exp,effectiveness,pS,9.29530201342282,sensitivity_pS,492.64622757899946,38.40405636004451,6.454508194426733,0.9959650306440395,0.9959650306440395,9.29530201342282,,,0.4626842366521759,0.4626842366521759,5.039339863578312,3.8559618308193326
exp,effectiveness,pS,9.429530201342281,sensitivity_pS,493.03747399286794,39.04849193166008,6.750722622289739,0.9942100725602605,0.9942100725602605,9.429530201342281,,,0.4636791764159018,0.4636791764159018,5.065941319483026,3.913278801001363
exp,effectiveness,pS,9.563758389261745,sensitivity_pS,492.87949226671003,39.72930639181592,6.875347663832448,0.9933490306644108,0.9933490306644108,9.563758389261745,,,0.4641766462977648,0.4641766462977648,5.079044198542951,3.944266800455576
exp,effectiveness,pS,9.697986577181208,sensitivity_pS,492.3848903856552,40.41107109682901,6.920947036684511,0.9930392683193119,0.9930392683193119,9.697986577181208,,,0.46435713423676267,0.46435713423676267,5.083766282214102,3.9558935503276853
exp,effectiveness,pS,9.832214765100671,sensitivity_pS,494.4028609592989,41.0945009053933,7.3435868289944075,0.9885530843560693,0.9885530843560693,9.832214765100671,,,0.46505595578558423,0.46505595578558423,5.152648904957089,4.378533342637581
exp,effectiveness,pS,9.966442953020135,sensitivity_pS,494.2600733001486,41.78891529096587,7.480743137991586,0.9876377618935437,0.9876377618935437,9.966442953020135,,,0.4655940354537217,0.4655940354537217,5.1668173549576455,4.4144087693757745
exp,effectiveness,pS,10.084034596638654,sensitivity_pS,493.65249875510244,42.39648983601203,7.480743137991586,0.9876377618935437,0.9876377618935437,10.084034596638654,,,0.4655940354537217,0.4655940354537217,5.1668173549576455,4.4144087693757745
exp,effectiveness,pS,10.100671140939596,sensitivity_pS,493.8423775200802,42.483143824126095,7.551313783174487,0.9871760863432437,0.9871760863432437,10.100671140939596,,,0.4658681515110747,0.4658681515110747,5.17397849273316,4.433383493407872
exp,effectiveness,pS,10.234899328859061,sensitivity_pS,493.14788376266637,43.177637581539955,7.551313783174487,0.9871760863432437,0.9871760863432437,10.234899328859061,,,0.4658681515110747,0.4658681515110747,5.17397849273316,4.433383493407872
exp,effectiveness,pS,10.369127516778523,sensitivity_pS,492.94580416181645,43.87396096959242,7.680590810316264,0.9863460294780046,0.9863460294780046,10.369127516778523,,,0.4663656213929377,0.4663656213929377,5.186878636952452,4.469023478461155
exp,effectiveness,pS,10.503355704697986,sensitivity_pS,495.603424254041,44.48972451721995,8.400816103946028,0.9806685392172643,0.9806685392172643,10.503355704697986,,,0.4682752124405826,0.4682752124405826,5.275980655482435,5.019213144076108
exp,effectiveness,pS,10.63758389261745,sensitivity_pS,494.8952389311574,45.19790984010349,8.400816103946028,0.9806685392172643,0.9806685392172643,10.63758389261745,,,0.4682752124405826,0.4682752124405826,5.275980655482435,5.019213144076108
exp,effectiveness,pS,10.771812080536913,sensitivity_pS,492.0390954407465,45.96554985767503,7.995534971227896,0.9843316849539197,0.9843316849539197,10.771812080536913,,,0.4679390684054984,0.4679390684054984,5.21831801763135,4.573762034684325
exp,effectiveness,pS,10.906040268456376,sensitivity_pS,491.33865006925237,46.66599522916917,7.995534971227896,0.9843316849539197,0.9843316849539197,10.906040268456376,,,0.4679390684054984,0.4679390684054984,5.21831801763135,4.573762034684325
exp,effectiveness,pS,11.040268456375838,sensitivity_pS,493.69113246270257,47.370163061082316,8.611129573755392,0.9790862545380101,0.9790862545380101,11.040268456375838,,,0.4691789625297856,0.4691789625297856,5.301084500566327,5.095719595123324
exp,effectiveness,pS,11.174496644295303,sensitivity_pS,493.0921349763946,48.081585165457284,8.644260117584615,0.9788920022992502,0.9788920022992502,11.174496644295303,,,0.4693007918886092,0.4693007918886092,5.304174643475915,5.105918618441083
exp,effectiveness,pS,11.308724832214764,sensitivity_pS,492.38016522559246,48.79355491625942,8.644260117584615,0.9788920022992502,0.9788920022992502,11.308724832214764,,,0.4693007918886092,0.4693007918886092,5.304174643475915,5.105918618441083
exp,effectiveness,pS,11.442953020134228,sensitivity_pS,492.12111350489766,49.506011255816816,8.780509840779509,0.9781044252482809,0.9781044252482809,11.442953020134228,,,0.46979826177047207,0.46979826177047207,5.316721799087204,5.148531299547476
exp,effectiveness,pS,11.577181208053691,sensitivity_pS,491.6538673896967,50.219242625369915,8.856249853945378,0.9776742599485071,0.9776742599485071,11.577181208053691,,,0.4700723778278251,0.4700723778278251,5.323587435851978,5.172675391562548
exp,effectiveness,pS,11.711409395973154,sensitivity_pS,491.1201294155218,50.9334466805473,8.912657571774957,0.9773573367408193,0.9773573367408193,11.711409395973154,,,0.47027542675919776,0.47027542675919776,5.328651347997164,5.190863908539677
exp,effectiveness,pS,11.845637583892618,sensitivity_pS,490.4048742010255,51.64870189504356,8.912657571774957,0.9773573367408193,0.9773573367408193,11.845637583892618,,,0.47027542675919776,0.47027542675919776,5.328651347997164,5.190863908539677
exp,effectiveness,pS,11.97986577181208,sensitivity_pS,489.68961898652924,52.36395710953982,8.912657571774957,0.9773573367408193,0.9773573367408193,11.97986577181208,,,0.47027542675919776,0.47027542675919776,5.328651347997164,5.190863908539677
exp,effectiveness,pS,12.114093959731544,sensitivity_pS,489.258700299014,53.08055834560008,9.003448072724932,0.9768532639101362,0.9768532639101362,12.114093959731544,,,0.47060030504939393,0.47060030504939393,5.336715528968316,5.220503688125735
exp,effectiveness,pS,12.248322147651006,sensitivity_pS,491.307664064759,53.79790499330668,9.657931203341207,0.9719266432265841,0.9719266432265841,12.248322147651006,,,0.47184019917368114,0.47184019917368114,5.416177218201681,5.781349776653516
exp,effectiveness,pS,12.382550335570471,sensitivity_pS,490.5806604113091,54.52490864675659,9.657931203341207,0.9719266432265841,0.9719266432265841,12.382550335570471,,,0.47184019917368114,0.47184019917368114,5.416177218201681,5.781349776653516
exp,effectiveness,pS,12.516778523489933,sensitivity_pS,490.2744245844169,55.2538638132999,9.799790777451552,0.97117021162307,0.97117021162307,12.516778523489933,,,0.4723376690555441,0.4723376690555441,5.428482077452018,5.829572308675366
exp,effectiveness,pS,12.651006711409396,sensitivity_pS,489.32111912403315,55.98105955275203,9.723360280072535,0.9715756996668399,0.9715756996668399,12.651006711409396,,,0.47207032129590343,0.47207032129590343,5.421882538582324,5.803463759085407
exp,effectiveness,pS,12.78523489932886,sensitivity_pS,489.0086398905403,56.712305704487534,9.865938253170171,0.970823079524936,0.970823079524936,12.78523489932886,,,0.4725677911777664,0.4725677911777664,5.434138223205143,5.852404690094546
exp,effectiveness,pS,12.919463087248321,sensitivity_pS,488.44638698051676,57.44222220749398,9.952508925211616,0.9705188508590978,0.9705188508590978,12.919463087248321,,,0.4729844529788213,0.4729844529788213,5.439100149065709,5.845338320047494
exp,effectiveness,pS,13.053691275167786,sensitivity_pS,488.11930272304915,58.17118243549629,10.098192917460182,0.9697822770740783,0.9697822770740783,13.053691275167786,,,0.4734819228606843,0.4734819228606843,5.451132333809225,5.897385270207565
exp,effectiveness,pS,13.187919463087248,sensitivity_pS,487.38760710777274,58.9028780507727,10.098192917460182,0.9697822770740783,0.9697822770740783,13.187919463087248,,,0.4734819228606843,0.4734819228606843,5.451132333809225,5.897385270207565
exp,effectiveness,pS,13.322147651006711,sensitivity_pS,487.0513008318887,59.632856875138685,10.245429919284216,0.9690534725824513,0.9690534725824513,13.322147651006711,,,0.4739793927425472,0.4739793927425472,5.463063801805321,5.950985229943101
exp,effectiveness,pS,13.456375838926174,sensitivity_pS,488.6227745128514,60.36954458504709,10.85755905435994,0.9647817463201638,0.9647817463201638,13.456375838926174,,,0.47495193910719374,0.47495193910719374,5.533524459811208,6.519799270719387
exp,effectiveness,pS,13.590604026845638,sensitivity_pS,486.2950525816326,61.114521068944505,10.416749041002902,0.9677326339028554,0.9677326339028554,13.590604026845638,,,0.47419637585933766,0.47419637585933766,5.484754225686086,6.129311205151399
exp,effectiveness,pS,13.724832214765101,sensitivity_pS,485.92600274053314,61.851015190043945,10.557969202519214,0.9670467008837003,0.9670467008837003,13.724832214765101,,,0.4746690286495884,0.4746690286495884,5.496052368429009,6.181565560238963
exp,effectiveness,pS,13.859060402684564,sensitivity_pS,485.18827759040846,62.58874034016865,10.557969202519214,0.9670467008837003,0.9670467008837003,13.859060402684564,,,0.4746690286495884,0.4746690286495884,5.496052368429009,6.181565560238963
exp,effectiveness,pS,13.993288590604028,sensitivity_pS,486.4951179401654,63.33396337265534,11.112727858110695,0.9631895183759263,0.9631895183759263,13.993288590604028,,,0.47541145289201253,0.47541145289201253,5.560019585678383,6.736324215830447
exp,effectiveness,pS,14.12751677852349,sensitivity_pS,486.12545763145533,64.08353607759476,11.262877193084183,0.9624748502086489,0.9624748502086489,14.12751677852349,,,0.47590892277387553,0.47590892277387553,5.571953080862772,6.792836508715438
exp,effectiveness,pS,14.261744966442953,sensitivity_pS,485.61357713939145,64.83252806774237,11.35901615097248,0.9620248994507328,0.9620248994507328,14.261744966442953,,,0.4762247766671219,0.4762247766671219,5.579479473014155,6.829523376388816
exp,effectiveness,pS,14.395973154362416,sensitivity_pS,484.86465372019495,65.5814514869389,11.35901615097248,0.9620248994507328,0.9620248994507328,14.395973154362416,,,0.4762247766671219,0.4762247766671219,5.579479473014155,6.829523376388816
exp,effectiveness,pS,14.53020134228188,sensitivity_pS,484.1157303009984,66.33037490613543,11.35901615097248,0.9620248994507328,0.9620248994507328,14.53020134228188,,,0.4762247766671219,0.4762247766671219,5.579479473014155,6.829523376388816
exp,effectiveness,pS,14.664429530201343,sensitivity_pS,484.2371662862415,67.08243145589336,11.709402452392911,0.96034279647136,0.96034279647136,14.664429530201343,,,0.4777024885969533,0.4777024885969533,5.607706411173597,6.992635593632259
exp,effectiveness,pS,14.798657718120806,sensitivity_pS,483.46747936837744,67.83517673708623,11.70202240856818,0.960375767041517,0.960375767041517,14.798657718120806,,,0.47767879955495984,0.47767879955495984,5.607151770771317,6.989714456573644
exp,effectiveness,pS,14.93288590604027,sensitivity_pS,483.0679710678147,68.58684740157987,11.857742857256829,0.9596866675448235,0.9596866675448235,14.93288590604027,,,0.47817626943682273,0.47817626943682273,5.618755417128418,7.051797863173798
exp,effectiveness,pS,15.06711409395973,sensitivity_pS,482.31377570981095,69.3382895129968,11.86118441549043,0.9596866675448235,0.9596866675448235,15.06711409395973,,,0.47817626943682273,0.47817626943682273,5.618755417128418,7.051797863173798
exp,effectiveness,pS,15.201342281879194,sensitivity_pS,481.9059408747725,70.09076579420756,12.018457873754544,0.9590043727283819,0.9590043727283819,15.201342281879194,,,0.4786737393186856,0.4786737393186856,5.630268138802172,7.115434279349417
exp,effectiveness,pS,15.335570469798657,sensitivity_pS,482.98227504840054,70.84978523347853,12.607606866228657,0.9553724658833027,0.9553724658833027,15.335570469798657,,,0.4794161635611099,0.4794161635611099,5.691949387590426,7.704583271823533
exp,effectiveness,pS,15.46979865771812,sensitivity_pS,482.2876475038298,71.61400564393568,12.639894301619819,0.955234046020486,0.955234046020486,15.46979865771812,,,0.4795176880267962,0.4795176880267962,5.694313514979907,7.71776110678847
exp,effectiveness,pS,15.604026845637584,sensitivity_pS,481.8118294344214,72.37875105900682,12.776207855317429,0.9546556918177613,0.9546556918177613,15.604026845637584,,,0.4799440907826788,0.4799440907826788,5.704202081599315,7.77381433869594
exp,effectiveness,pS,15.738255033557047,sensitivity_pS,481.0461647254819,73.14441576794631,12.776207855317429,0.9546556918177613,0.9546556918177613,15.738255033557047,,,0.4799440907826788,0.4799440907826788,5.704202081599315,7.77381433869594
exp,effectiveness,pS,15.87248322147651,sensitivity_pS,480.28050001654236,73.91008047688582,12.776207855317429,0.9546556918177613,0.9546556918177613,15.87248322147651,,,0.4799440907826788,0.4799440907826788,5.704202081599315,7.77381433869594
exp,effectiveness,pS,16.006711409395972,sensitivity_pS,479.84361328621424,74.67724308234084,12.93668241495138,0.9539870074409837,0.9539870074409837,16.006711409395972,,,0.4804415606645417,0.4804415606645417,5.7156564992851004,7.840651856241395
exp,effectiveness,pS,16.140939597315437,sensitivity_pS,479.0328183153309,75.39071696185901,12.987239103947449,0.9540761107505129,0.9540761107505129,16.140939597315437,,,0.48008364820662924,0.48008364820662924,5.714128851741221,7.82643350276937
exp,effectiveness,pS,16.2751677852349,sensitivity_pS,478.26582115402334,76.15771412316656,12.987239103947449,0.9540761107505129,0.9540761107505129,16.2751677852349,,,0.48008364820662924,0.48008364820662924,5.714128851741221,7.82643350276937
exp,effectiveness,pS,16.40939597315436,sensitivity_pS,477.49882399271587,76.92471128447409,12.987239103947449,0.9540761107505129,0.9540761107505129,16.40939597315436,,,0.48008364820662924,0.48008364820662924,5.714128851741221,7.82643350276937
exp,effectiveness,pS,16.543624161073826,sensitivity_pS,477.9999162763631,77.75180610694103,13.699023825544575,0.9514434934085809,0.9514434934085809,16.543624161073826,,,0.48210453160236105,0.48210453160236105,5.759436878402552,7.976475410429219
exp,effectiveness,pS,16.67785234899329,sensitivity_pS,478.8702722294572,78.52595217149431,14.321071166316393,0.9480037600849152,0.9480037600849152,16.67785234899329,,,0.4828469558447853,0.4828469558447853,5.819177366165283,8.598522751201031
exp,effectiveness,pS,16.812080536912752,sensitivity_pS,478.0891745964149,79.30704980453662,14.321071166316393,0.9480037600849152,0.9480037600849152,16.812080536912752,,,0.4828469558447853,0.4828469558447853,5.819177366165283,8.598522751201031
exp,effectiveness,pS,16.946308724832214,sensitivity_pS,475.11192084013595,80.00561483151473,13.341941503903938,0.9526424687365043,0.9526424687365043,16.946308724832214,,,0.4811665758406166,0.4811665758406166,5.738757823053745,7.9773001648461435
exp,effectiveness,pS,17.080536912751676,sensitivity_pS,474.3416177766388,80.77591789501187,13.341941503903938,0.9526424687365043,0.9526424687365043,17.080536912751676,,,0.4811665758406166,0.4811665758406166,5.738757823053745,7.9773001648461435
exp,effectiveness,pS,17.21476510067114,sensitivity_pS,473.57131471314165,81.54622095850902,13.341941503903938,0.9526424687365043,0.9526424687365043,17.21476510067114,,,0.4811665758406166,0.4811665758406166,5.738757823053745,7.9773001648461435
exp,effectiveness,pS,17.348993288590606,sensitivity_pS,475.61947355766694,82.44449782762948,14.682052011203824,0.9465950547722888,0.9465950547722888,17.348993288590606,,,0.48392988347877264,0.48392988347877264,5.8438219230757324,8.755667858208744
exp,effectiveness,pS,17.483221476510067,sensitivity_pS,475.1995731141399,83.23039898756295,14.879335032157039,0.945805668521887,0.945805668521887,17.483221476510067,,,0.48446102339430563,0.48446102339430563,5.857677420636912,8.859313837073463
exp,effectiveness,pS,17.61744966442953,sensitivity_pS,474.70328742975136,84.01560412506896,15.04918047269873,0.9451738779911034,0.9451738779911034,17.61744966442953,,,0.48495849327616863,0.48495849327616863,5.868790424325997,8.935522235526658
exp,effectiveness,pS,17.751677852348994,sensitivity_pS,473.915530325815,84.80336122900536,15.04918047269873,0.9451738779911034,0.9451738779911034,17.751677852348994,,,0.48495849327616863,0.48495849327616863,5.868790424325997,8.935522235526658
exp,effectiveness,pS,17.885906040268456,sensitivity_pS,473.1277732218786,85.5911183329417,15.04918047269873,0.9451738779911034,0.9451738779911034,17.885906040268456,,,0.48495849327616863,0.48495849327616863,5.868790424325997,8.935522235526658
exp,effectiveness,pS,18.02013422818792,sensitivity_pS,472.62269135429517,86.37836561729262,15.220578922815884,0.9445478120758599,0.9445478120758599,18.02013422818792,,,0.4854559631580315,0.4854559631580315,5.879823531205976,9.01328364355532
exp,effectiveness,pS,18.154362416107382,sensitivity_pS,471.8334532964152,87.16760367517259,15.220578922815884,0.9445478120758599,0.9445478120758599,18.154362416107382,,,0.4854559631580315,0.4854559631580315,5.879823531205976,9.01328364355532
exp,effectiveness,pS,18.288590604026844,sensitivity_pS,472.73289550998436,87.96386856404789,16.025165626559385,0.940756212069273,0.940756212069273,18.288590604026844,,,0.4866247901563383,0.4866247901563383,5.947087178043908,9.737610025508681
exp,effectiveness,pS,18.42281879194631,sensitivity_pS,471.9346287746764,88.7621352993558,16.025165626559385,0.940756212069273,0.940756212069273,18.42281879194631,,,0.4866247901563383,0.4866247901563383,5.947087178043908,9.737610025508681
exp,effectiveness,pS,18.557046979865774,sensitivity_pS,471.1363620393685,89.56040203466372,16.025165626559385,0.940756212069273,0.940756212069273,18.557046979865774,,,0.4866247901563383,0.4866247901563383,5.947087178043908,9.737610025508681
exp,effectiveness,pS,18.691275167785236,sensitivity_pS,469.5974097281711,90.35049673746,15.706047842629339,0.9424490653661501,0.9424490653661501,18.691275167785236,,,0.4864461471337646,0.4864461471337646,5.916961102924163,9.363074400342583
exp,effectiveness,pS,18.825503355704697,sensitivity_pS,470.45997670644374,91.15164657886137,16.54962316783662,0.9386353713538673,0.9386353713538673,18.825503355704697,,,0.4876860412580518,0.4876860412580518,5.985046281684515,10.113012683461369
exp,effectiveness,pS,18.95973154362416,sensitivity_pS,469.6566147894391,91.955008495866,16.54962316783662,0.9386353713538673,0.9386353713538673,18.95973154362416,,,0.4876860412580518,0.4876860412580518,5.985046281684515,10.113012683461369
exp,effectiveness,pS,19.093959731543624,sensitivity_pS,469.09843064459915,92.76023110000303,16.711406345469097,0.9380626849854716,0.9380626849854716,19.093959731543624,,,0.48834611404760436,0.48834611404760436,5.995337783116123,10.194535539303711
exp,effectiveness,pS,19.22818791946309,sensitivity_pS,468.29368731800633,93.56497442659581,16.711406345469097,0.9380626849854716,0.9380626849854716,19.22818791946309,,,0.48834611404760436,0.48834611404760436,5.995337783116123,10.194535539303711
exp,effectiveness,pS,19.36241610738255,sensitivity_pS,467.4889439914136,94.36971775318857,16.711406345469097,0.9380626849854716,0.9380626849854716,19.36241610738255,,,0.48834611404760436,0.48834611404760436,5.995337783116123,10.194535539303711
exp,effectiveness,pS,19.496644295302012,sensitivity_pS,466.9375503057119,95.17592070743623,16.889492244982648,0.9374601292877178,0.9374601292877178,19.496644295302012,,,0.48884358392946736,0.48884358392946736,6.006185159208262,10.278984396728763
exp,effectiveness,pS,19.630872483221477,sensitivity_pS,466.13135095548256,95.98212005766555,16.889492244982648,0.9374601292877178,0.9374601292877178,19.630872483221477,,,0.48884358392946736,0.48884358392946736,6.006185159208262,10.278984396728763
exp,effectiveness,pS,19.765100671140942,sensitivity_pS,465.39287555361705,96.7888234235984,16.93821978188634,0.9372970739444433,0.9372970739444433,19.765100671140942,,,0.4889789498837157,0.4889789498837157,6.009123899664378,10.302232466397493
exp,effectiveness,pS,19.899328859060404,sensitivity_pS,464.8321927766509,97.59620441283698,17.11828127861494,0.9367011294446466,0.9367011294446466,19.899328859060404,,,0.4894764197655787,0.4894764197655787,6.019876822027417,10.388656921037594
exp,effectiveness,pS,20.033557046979865,sensitivity_pS,464.0241556193318,98.40424157015609,17.11828127861494,0.9367011294446466,0.9367011294446466,20.033557046979865,,,0.4894764197655787,0.4894764197655787,6.019876822027417,10.388656921037594
exp,effectiveness,pS,20.167785234899327,sensitivity_pS,463.18154528238915,99.21199663208714,17.092463125434797,0.9367859503259983,0.9367859503259983,20.167785234899327,,,0.4894053526395983,0.4894053526395983,6.018345183135104,10.376215488155816
exp,effectiveness,pS,20.302013422818792,sensitivity_pS,463.844578946756,100.02498860536822,17.975127707859667,0.9331433935986675,0.9331433935986675,20.302013422818792,,,0.4906452467638855,0.4906452467638855,6.08447232409025,11.165243028492178
exp,effectiveness,pS,20.436241610738257,sensitivity_pS,463.0278712522472,100.841696299877,17.975127707859667,0.9331433935986675,0.9331433935986675,20.436241610738257,,,0.4906452467638855,0.4906452467638855,6.08447232409025,11.165243028492178
exp,effectiveness,pS,20.57046979865772,sensitivity_pS,462.2111635577385,101.65840399438575,17.975127707859667,0.9331433935986675,0.9331433935986675,20.57046979865772,,,0.4906452467638855,0.4906452467638855,6.08447232409025,11.165243028492178
exp,effectiveness,pS,20.70469798657718,sensitivity_pS,461.62602161421677,102.47917884932842,18.15807336522841,0.9325568443504644,0.9325568443504644,20.70469798657718,,,0.49114271664574843,0.49114271664574843,6.095188277479039,11.25455164377243
exp,effectiveness,pS,20.838926174496642,sensitivity_pS,460.8078755367028,103.29732492684238,18.15807336522841,0.9325568443504644,0.9325568443504644,20.838926174496642,,,0.49114271664574843,0.49114271664574843,6.095188277479039,11.25455164377243
