decay_type,experiment_name,varied_parameter,varied_value,mechanism,USC,UTSP,UDP,delivery_time,pS,pT,avg_pT,psr,avg_psr,quality_q,risk_cost
power,effectiveness,z_A0,14239.015075376883,sensitivity_z,664.8427765784115,56.62026819979242,65.96865552158972,0.866185475110762,10.084034596638654,,,0.5233992073194581,0.5233992073194581,13.381452488923795,31.692604543149702
power,effectiveness,z_A0,14385.80904522613,sensitivity_z,665.2227586465523,56.885481639569136,66.0253373552,0.8658320223252138,10.084034596638654,,,0.5237053112361004,0.5237053112361004,13.416797767478617,31.74993467453686
power,effectiveness,z_A0,14532.603015075376,sensitivity_z,665.599017345724,57.14888110016342,66.0814311874627,0.8654803684021795,10.084034596638654,,,0.5240114151527424,0.5240114151527424,13.451963159782053,31.807852807271576
power,effectiveness,z_A0,14679.396984924622,sensitivity_z,665.9716080321818,57.41048495224972,66.13693701837785,0.8651304951240752,10.084034596638654,,,0.5243175190693846,0.5243175190693846,13.486950487592475,31.86635894135385
power,effectiveness,z_A0,14826.190954773869,sensitivity_z,666.3405849434292,57.67031128883961,66.19185484794545,0.8647823845486664,10.084034596638654,,,0.5246236229860268,0.5246236229860268,13.521761545133359,31.925453076783686
power,effectiveness,z_A0,14972.984924623115,sensitivity_z,666.7060012268128,57.928377930850985,66.24618467616548,0.8644360190035445,10.084034596638654,,,0.5249297269026689,0.5249297269026689,13.55639809964555,31.985135213561087
power,effectiveness,z_A0,15119.778894472362,sensitivity_z,667.0679089672344,58.18470243253573,66.29992650303794,0.8640913810807447,10.084034596638654,,,0.5252358308193111,0.5252358308193111,13.590861891925531,32.04540535168604
power,effectiveness,z_A0,15266.572864321608,sensitivity_z,667.4263592140123,58.439302086773765,66.35308032856284,0.8637484536314961,10.084034596638654,,,0.5255419347359532,0.5255419347359532,13.62515463685039,32.106263491158565
power,effectiveness,z_A0,15413.366834170854,sensitivity_z,667.7814020069209,58.69219393023663,66.40564615274019,0.8634072197611011,10.084034596638654,,,0.5258480386525954,0.5258480386525954,13.659278023889886,32.16770963197864
power,effectiveness,z_A0,15560.160804020099,sensitivity_z,668.1330864014419,58.94339474842373,66.45762397556999,0.8630676628239411,10.084034596638654,,,0.5261541425692376,0.5261541425692376,13.69323371760589,32.22974377414628
power,effectiveness,z_A0,15706.954773869345,sensitivity_z,668.4814604932499,59.1929210805757,66.5090137970522,0.862729766418604,10.084034596638654,,,0.5264602464858797,0.5264602464858797,13.7270233581396,32.29236591766148
power,effectiveness,z_A0,15853.748743718592,sensitivity_z,668.8265714419625,59.44078922446781,66.55981561718687,0.8623935143831309,10.084034596638654,,,0.526766350402522,0.526766350402522,13.760648561686907,32.35557606252424
power,effectiveness,z_A0,16000.542713567838,sensitivity_z,669.1684654941823,59.687015241088076,66.61002943597397,0.862058890790377,10.084034596638654,,,0.527072454319164,0.527072454319164,13.7941109209623,32.41937420873457
power,effectiveness,z_A0,16147.336683417085,sensitivity_z,669.5071880058513,59.93161495920158,66.65965525341352,0.861725879943485,10.084034596638654,,,0.5273785582358061,0.5273785582358061,13.827412005651496,32.48376035629245
power,effectiveness,z_A0,16294.130653266331,sensitivity_z,669.8427834639447,60.174603979806434,66.7086930695055,0.8613944663714668,10.084034596638654,,,0.5276846621524484,0.5276846621524484,13.860553362853324,32.548734505197885
power,effectiveness,z_A0,16440.924623115578,sensitivity_z,670.1752955075275,60.415997680482306,66.75714288424993,0.8610646348248905,10.084034596638654,,,0.5279907660690905,0.5279907660690905,13.893536517510952,32.61429665545089
power,effectiveness,z_A0,16587.718592964822,sensitivity_z,670.5047669481928,60.65581121963652,66.80500469764678,0.8607363702716704,10.084034596638654,,,0.5282968699857327,0.5282968699857327,13.926362972832962,32.68044680705145
power,effectiveness,z_A0,16734.51256281407,sensitivity_z,670.8312397899062,60.894059540649536,66.85227850969608,0.8604096578929556,10.084034596638654,,,0.5286029739023749,0.5286029739023749,13.959034210704434,32.74718495999958
power,effectiveness,z_A0,16881.306532663315,sensitivity_z,671.1547552482749,61.1307573759227,66.89896432039782,0.8600844830791163,10.084034596638654,,,0.528909077819017,0.528909077819017,13.991551692088366,32.814511114295264
