decay_type,experiment_name,varied_parameter,varied_value,mechanism,USC,UTSP,UDP,delivery_time,pS,pT,avg_pT,psr,avg_psr,quality_q,risk_cost
linear,effectiveness,pT_A0,0.0009698996655518394,sensitivity_pT,672.6437532518743,61.45419837481236,45.80051535169902,0.8697690458737819,9.181222726159957,0.0009698996655518394,0.0009698996655518394,0.5314545975716375,0.5314545975716375,13.02309541262181,26.604469138926593
linear,effectiveness,pT_A0,0.0009866220735785954,sensitivity_pT,673.5467531676102,61.56172659847851,46.24137967598263,0.8690261779143602,9.181222726159957,0.0009866220735785954,0.0009866220735785954,0.5323236800673916,0.5323236800673916,13.097382208563978,26.881749059007586
linear,effectiveness,pT_A0,0.001003344481605351,sensitivity_pT,674.431949414157,61.65441615976903,46.68698382795998,0.8682912118850867,9.181222726159957,0.001003344481605351,0.001003344481605351,0.5331927625631457,0.5331927625631457,13.170878811491328,27.163768806782258
linear,effectiveness,pT_A0,0.001020066889632107,sensitivity_pT,675.2998856527298,61.73241977802962,47.137327807630996,0.8675639814471738,9.181222726159957,0.001020066889632107,0.001020066889632107,0.5340618450589,0.5340618450589,13.243601855282616,27.450528382250628
linear,effectiveness,pT_A0,0.0010367892976588628,sensitivity_pT,676.1510829647049,61.79588540058359,47.59241161499568,0.8668443254594231,9.181222726159957,0.0010367892976588628,0.0010367892976588628,0.5349309275546543,0.5349309275546543,13.315567454057685,27.74202778541269
linear,effectiveness,pT_A0,0.0010535117056856187,sensitivity_pT,676.9860410339904,61.84495639949973,48.0522352500541,0.8661320877639098,9.181222726159957,0.0010535117056856187,0.0010535117056856187,0.5358000100504084,0.5358000100504084,13.386791223609018,28.038267016268442
linear,effectiveness,pT_A0,0.0010702341137123746,sensitivity_pT,677.8052392549217,61.87977175832172,48.51679871280621,0.8654271169826009,9.181222726159957,0.0010702341137123746,0.0010702341137123746,0.5366690925461627,0.5366690925461627,13.457288301739911,28.33924607481789
linear,effectiveness,pT_A0,0.0010869565217391304,sensitivity_pT,678.6091377711444,61.9004662493667,48.986102003251986,0.8647292663242452,9.181222726159957,0.0010869565217391304,0.0010869565217391304,0.5375381750419169,0.5375381750419169,13.527073367575483,28.64496496106103
linear,effectiveness,pT_A0,0.0011036789297658863,sensitivity_pT,679.3981784505016,61.90717060216013,49.46014512139148,0.8640383934009175,9.181222726159957,0.0011036789297658863,0.0011036789297658863,0.5384072575376712,0.5384072575376712,13.596160659908252,28.955423674997864
linear,effectiveness,pT_A0,0.0011204013377926422,sensitivity_pT,680.1727858005142,61.90001166353305,49.93892806722465,0.863354360053644,9.181222726159957,0.0011204013377926422,0.0011204013377926422,0.5392763400334254,0.5392763400334254,13.664563994635603,29.27062221662838
linear,effectiveness,pT_A0,0.001137123745819398,sensitivity_pT,680.9333678286789,61.87911254987162,50.4224508407515,0.8626770321865751,9.181222726159957,0.001137123745819398,0.001137123745819398,0.5401454225291795,0.5401454225291795,13.732296781342491,29.590560585952595
linear,effectiveness,pT_A0,0.0011538461538461537,sensitivity_pT,681.6803168514571,61.844592791976936,50.91071344197206,0.8620062796092072,9.181222726159957,0.0011538461538461537,0.0011538461538461537,0.5410145050249339,0.5410145050249339,13.799372039079284,29.915238782970498
linear,effectiveness,pT_A0,0.0011705685618729096,sensitivity_pT,682.4140102555255,61.796568472960246,51.40371587088631,0.8613419758861898,9.181222726159957,0.0011705685618729096,0.0011705685618729096,0.541883587520688,0.541883587520688,13.865802411381022,30.244656807682098
linear,effectiveness,pT_A0,0.0011872909698996655,sensitivity_pT,682.4799791425463,61.43091284202197,51.89949901133746,0.8612819782700469,9.181222726159957,0.0011872909698996655,0.0011872909698996655,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0012040133779264214,sensitivity_pT,682.4799791425463,61.03427070155374,52.39530168692274,0.8612819782700469,9.181222726159957,0.0012040133779264214,0.0012040133779264214,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0012207357859531772,sensitivity_pT,682.4799791425463,60.63762856108552,52.891104362508024,0.8612819782700469,9.181222726159957,0.0012207357859531772,0.0012207357859531772,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0012374581939799331,sensitivity_pT,682.4799791425463,60.24098642061729,53.386907038093305,0.8612819782700469,9.181222726159957,0.0012374581939799331,0.0012374581939799331,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.001254180602006689,sensitivity_pT,682.4799791425463,59.84434428014906,53.8827097136786,0.8612819782700469,9.181222726159957,0.001254180602006689,0.001254180602006689,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0012709030100334449,sensitivity_pT,682.4799791425463,59.44770213968083,54.37851238926388,0.8612819782700469,9.181222726159957,0.0012709030100334449,0.0012709030100334449,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0012876254180602007,sensitivity_pT,682.4799791425463,59.05105999921261,54.87431506484916,0.8612819782700469,9.181222726159957,0.0012876254180602007,0.0012876254180602007,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0013043478260869564,sensitivity_pT,682.4799791425463,58.65441785874438,55.370117740434445,0.8612819782700469,9.181222726159957,0.0013043478260869564,0.0013043478260869564,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0013210702341137123,sensitivity_pT,682.4799791425463,58.25777571827615,55.86592041601974,0.8612819782700469,9.181222726159957,0.0013210702341137123,0.0013210702341137123,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0013377926421404682,sensitivity_pT,682.4799791425463,57.86113357780792,56.36172309160502,0.8612819782700469,9.181222726159957,0.0013377926421404682,0.0013377926421404682,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.001354515050167224,sensitivity_pT,682.4799791425463,57.46449143733969,56.8575257671903,0.8612819782700469,9.181222726159957,0.001354515050167224,0.001354515050167224,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.00137123745819398,sensitivity_pT,682.4799791425463,57.06784929687147,57.353328442775585,0.8612819782700469,9.181222726159957,0.00137123745819398,0.00137123745819398,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0013879598662207358,sensitivity_pT,682.4799791425463,56.67120715640323,57.84913111836088,0.8612819782700469,9.181222726159957,0.0013879598662207358,0.0013879598662207358,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0014046822742474917,sensitivity_pT,682.4799791425463,56.27456501593501,58.34493379394616,0.8612819782700469,9.181222726159957,0.0014046822742474917,0.0014046822742474917,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0014214046822742475,sensitivity_pT,682.4799791425463,55.87792287546678,58.84073646953144,0.8612819782700469,9.181222726159957,0.0014214046822742475,0.0014214046822742475,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0014381270903010034,sensitivity_pT,682.4799791425463,55.48128073499856,59.336539145116724,0.8612819782700469,9.181222726159957,0.0014381270903010034,0.0014381270903010034,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.001454849498327759,sensitivity_pT,682.4799791425463,55.08463859453032,59.83234182070202,0.8612819782700469,9.181222726159957,0.001454849498327759,0.001454849498327759,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.001471571906354515,sensitivity_pT,682.4799791425463,54.6879964540621,60.3281444962873,0.8612819782700469,9.181222726159957,0.001471571906354515,0.001471571906354515,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0014882943143812708,sensitivity_pT,682.4799791425463,54.2913543135939,60.823947171872554,0.8612819782700469,9.181222726159957,0.0014882943143812708,0.0014882943143812708,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0015050167224080267,sensitivity_pT,682.4799791425463,53.89471217312564,61.319749847457864,0.8612819782700469,9.181222726159957,0.0015050167224080267,0.0015050167224080267,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0015217391304347826,sensitivity_pT,682.4799791425463,53.49807003265744,61.81555252304313,0.8612819782700469,9.181222726159957,0.0015217391304347826,0.0015217391304347826,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0015384615384615385,sensitivity_pT,682.4799791425463,53.10142789218918,62.31135519862844,0.8612819782700469,9.181222726159957,0.0015384615384615385,0.0015384615384615385,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0015551839464882943,sensitivity_pT,682.4799791425463,52.70478575172096,62.80715787421372,0.8612819782700469,9.181222726159957,0.0015551839464882943,0.0015551839464882943,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0015719063545150502,sensitivity_pT,682.4799791425463,52.30814361125273,63.302960549799,0.8612819782700469,9.181222726159957,0.0015719063545150502,0.0015719063545150502,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.001588628762541806,sensitivity_pT,682.4799791425463,51.9115014707845,63.7987632253843,0.8612819782700469,9.181222726159957,0.001588628762541806,0.001588628762541806,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.001605351170568562,sensitivity_pT,682.4799791425463,51.5148593303163,64.29456590096956,0.8612819782700469,9.181222726159957,0.001605351170568562,0.001605351170568562,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0016220735785953176,sensitivity_pT,682.4799791425463,51.11821718984807,64.79036857655484,0.8612819782700469,9.181222726159957,0.0016220735785953176,0.0016220735785953176,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0016387959866220735,sensitivity_pT,682.4799791425463,50.72157504937984,65.28617125214012,0.8612819782700469,9.181222726159957,0.0016387959866220735,0.0016387959866220735,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0016555183946488294,sensitivity_pT,682.4799791425463,50.324932908911606,65.7819739277254,0.8612819782700469,9.181222726159957,0.0016555183946488294,0.0016555183946488294,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0016722408026755853,sensitivity_pT,682.4799791425463,49.928290768443375,66.27777660331068,0.8612819782700469,9.181222726159957,0.0016722408026755853,0.0016722408026755853,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0016889632107023411,sensitivity_pT,682.4799791425463,49.53164862797513,66.773579278896,0.8612819782700469,9.181222726159957,0.0016889632107023411,0.0016889632107023411,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.001705685618729097,sensitivity_pT,682.4799791425463,49.135006487506914,67.26938195448128,0.8612819782700469,9.181222726159957,0.001705685618729097,0.001705685618729097,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0017224080267558529,sensitivity_pT,682.4799791425463,48.7383643470387,67.76518463006656,0.8612819782700469,9.181222726159957,0.0017224080267558529,0.0017224080267558529,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0017391304347826088,sensitivity_pT,682.4799791425463,48.341722206570466,68.26098730565184,0.8612819782700469,9.181222726159957,0.0017391304347826088,0.0017391304347826088,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0017558528428093646,sensitivity_pT,682.4799791425463,47.94508006610225,68.75678998123712,0.8612819782700469,9.181222726159957,0.0017558528428093646,0.0017558528428093646,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0017725752508361203,sensitivity_pT,682.4799791425463,47.548437925634005,69.2525926568224,0.8612819782700469,9.181222726159957,0.0017725752508361203,0.0017725752508361203,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0017892976588628762,sensitivity_pT,682.4799791425463,47.15179578516579,69.74839533240768,0.8612819782700469,9.181222726159957,0.0017892976588628762,0.0017892976588628762,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.001806020066889632,sensitivity_pT,682.4799791425463,46.75515364469756,70.24419800799296,0.8612819782700469,9.181222726159957,0.001806020066889632,0.001806020066889632,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.001822742474916388,sensitivity_pT,682.4799791425463,46.35851150422933,70.74000068357824,0.8612819782700469,9.181222726159957,0.001822742474916388,0.001822742474916388,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0018394648829431438,sensitivity_pT,682.4799791425463,45.961869363761096,71.23580335916355,0.8612819782700469,9.181222726159957,0.0018394648829431438,0.0018394648829431438,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0018561872909698997,sensitivity_pT,682.4799791425463,45.565227223292865,71.73160603474884,0.8612819782700469,9.181222726159957,0.0018561872909698997,0.0018561872909698997,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0018729096989966556,sensitivity_pT,682.4799791425463,45.16858508282465,72.22740871033412,0.8612819782700469,9.181222726159957,0.0018729096989966556,0.0018729096989966556,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0018896321070234114,sensitivity_pT,682.4799791425463,44.77194294235642,72.7232113859194,0.8612819782700469,9.181222726159957,0.0018896321070234114,0.0018896321070234114,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0019063545150501673,sensitivity_pT,682.4799791425463,44.37530080188819,73.21901406150468,0.8612819782700469,9.181222726159957,0.0019063545150501673,0.0019063545150501673,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.001923076923076923,sensitivity_pT,682.4799791425463,43.978658661419956,73.71481673708996,0.8612819782700469,9.181222726159957,0.001923076923076923,0.001923076923076923,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0019397993311036788,sensitivity_pT,682.4799791425463,43.58201652095174,74.21061941267524,0.8612819782700469,9.181222726159957,0.0019397993311036788,0.0019397993311036788,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.001956521739130435,sensitivity_pT,682.4799791425463,43.185374380483495,74.70642208826055,0.8612819782700469,9.181222726159957,0.001956521739130435,0.001956521739130435,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.001973244147157191,sensitivity_pT,682.4799791425463,42.78873224001528,75.20222476384583,0.8612819782700469,9.181222726159957,0.001973244147157191,0.001973244147157191,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0019899665551839463,sensitivity_pT,682.4799791425463,42.39209009954705,75.69802743943112,0.8612819782700469,9.181222726159957,0.0019899665551839463,0.0019899665551839463,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.002006688963210702,sensitivity_pT,682.4799791425463,41.99544795907882,76.1938301150164,0.8612819782700469,9.181222726159957,0.002006688963210702,0.002006688963210702,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.002023411371237458,sensitivity_pT,682.4799791425463,41.598805818610586,76.68963279060168,0.8612819782700469,9.181222726159957,0.002023411371237458,0.002023411371237458,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.002040133779264214,sensitivity_pT,682.4799791425463,41.202163678142355,77.18543546618696,0.8612819782700469,9.181222726159957,0.002040133779264214,0.002040133779264214,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0020568561872909698,sensitivity_pT,682.4799791425463,40.80552153767414,77.68123814177224,0.8612819782700469,9.181222726159957,0.0020568561872909698,0.0020568561872909698,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0020735785953177256,sensitivity_pT,682.4799791425463,40.40887939720591,78.17704081735752,0.8612819782700469,9.181222726159957,0.0020735785953177256,0.0020735785953177256,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0020903010033444815,sensitivity_pT,682.4799791425463,40.01223725673768,78.67284349294283,0.8612819782700469,9.181222726159957,0.0020903010033444815,0.0020903010033444815,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0021070234113712374,sensitivity_pT,682.4799791425463,39.615595116269446,79.16864616852811,0.8612819782700469,9.181222726159957,0.0021070234113712374,0.0021070234113712374,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0021237458193979933,sensitivity_pT,682.4799791425463,39.21895297580123,79.6644488441134,0.8612819782700469,9.181222726159957,0.0021237458193979933,0.0021237458193979933,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.002140468227424749,sensitivity_pT,682.4799791425463,38.822310835333,80.16025151969868,0.8612819782700469,9.181222726159957,0.002140468227424749,0.002140468227424749,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.002157190635451505,sensitivity_pT,682.4799791425463,38.42566869486477,80.65605419528396,0.8612819782700469,9.181222726159957,0.002157190635451505,0.002157190635451505,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.002173913043478261,sensitivity_pT,682.4799791425463,38.02902655439654,81.15185687086924,0.8612819782700469,9.181222726159957,0.002173913043478261,0.002173913043478261,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0021906354515050168,sensitivity_pT,682.4799791425463,37.63238441392831,81.64765954645452,0.8612819782700469,9.181222726159957,0.0021906354515050168,0.0021906354515050168,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0022073578595317726,sensitivity_pT,682.4799791425463,37.23574227346009,82.1434622220398,0.8612819782700469,9.181222726159957,0.0022073578595317726,0.0022073578595317726,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0022240802675585285,sensitivity_pT,682.4799791425463,36.839100132991845,82.63926489762511,0.8612819782700469,9.181222726159957,0.0022240802675585285,0.0022240802675585285,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0022408026755852844,sensitivity_pT,682.4799791425463,36.44245799252363,83.13506757321039,0.8612819782700469,9.181222726159957,0.0022408026755852844,0.0022408026755852844,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0022575250836120403,sensitivity_pT,682.4799791425463,36.0458158520554,83.63087024879567,0.8612819782700469,9.181222726159957,0.0022575250836120403,0.0022575250836120403,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.002274247491638796,sensitivity_pT,682.4799791425463,35.64917371158718,84.12667292438096,0.8612819782700469,9.181222726159957,0.002274247491638796,0.002274247491638796,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.002290969899665552,sensitivity_pT,682.4799791425463,35.252531571118936,84.62247559996624,0.8612819782700469,9.181222726159957,0.002290969899665552,0.002290969899665552,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0023076923076923075,sensitivity_pT,682.4799791425463,34.855889430650734,85.11827827555149,0.8612819782700469,9.181222726159957,0.0023076923076923075,0.0023076923076923075,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0023244147157190633,sensitivity_pT,682.4799791425463,34.4592472901825,85.6140809511368,0.8612819782700469,9.181222726159957,0.0023244147157190633,0.0023244147157190633,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0023411371237458192,sensitivity_pT,682.4799791425463,34.06260514971427,86.10988362672208,0.8612819782700469,9.181222726159957,0.0023411371237458192,0.0023411371237458192,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.002357859531772575,sensitivity_pT,682.4799791425463,33.66596300924604,86.60568630230736,0.8612819782700469,9.181222726159957,0.002357859531772575,0.002357859531772575,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.002374581939799331,sensitivity_pT,682.4799791425463,33.26932086877781,87.10148897789264,0.8612819782700469,9.181222726159957,0.002374581939799331,0.002374581939799331,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.002391304347826087,sensitivity_pT,682.4799791425463,32.872678728309594,87.59729165347792,0.8612819782700469,9.181222726159957,0.002391304347826087,0.002391304347826087,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0024080267558528427,sensitivity_pT,682.4799791425463,32.47603658784135,88.09309432906323,0.8612819782700469,9.181222726159957,0.0024080267558528427,0.0024080267558528427,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0024247491638795986,sensitivity_pT,682.4799791425463,32.07939444737313,88.58889700464852,0.8612819782700469,9.181222726159957,0.0024247491638795986,0.0024247491638795986,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0024414715719063545,sensitivity_pT,682.4799791425463,31.682752306904902,89.0846996802338,0.8612819782700469,9.181222726159957,0.0024414715719063545,0.0024414715719063545,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0024581939799331104,sensitivity_pT,682.4799791425463,31.28611016643667,89.58050235581908,0.8612819782700469,9.181222726159957,0.0024581939799331104,0.0024581939799331104,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0024749163879598662,sensitivity_pT,682.4799791425463,30.88946802596844,90.07630503140436,0.8612819782700469,9.181222726159957,0.0024749163879598662,0.0024749163879598662,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.002491638795986622,sensitivity_pT,682.4799791425463,30.49282588550021,90.57210770698964,0.8612819782700469,9.181222726159957,0.002491638795986622,0.002491638795986622,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.002508361204013378,sensitivity_pT,682.4799791425463,30.096183745031993,91.06791038257492,0.8612819782700469,9.181222726159957,0.002508361204013378,0.002508361204013378,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.002525083612040134,sensitivity_pT,682.4799791425463,29.699541604563763,91.5637130581602,0.8612819782700469,9.181222726159957,0.002525083612040134,0.002525083612040134,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0025418060200668897,sensitivity_pT,682.4799791425463,29.302899464095532,92.05951573374551,0.8612819782700469,9.181222726159957,0.0025418060200668897,0.0025418060200668897,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0025585284280936456,sensitivity_pT,682.4799791425463,28.9062573236273,92.5553184093308,0.8612819782700469,9.181222726159957,0.0025585284280936456,0.0025585284280936456,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0025752508361204015,sensitivity_pT,682.4799791425463,28.509615183159084,93.05112108491608,0.8612819782700469,9.181222726159957,0.0025752508361204015,0.0025752508361204015,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0025919732441471574,sensitivity_pT,682.4799791425463,28.112973042690854,93.54692376050136,0.8612819782700469,9.181222726159957,0.0025919732441471574,0.0025919732441471574,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.002608695652173913,sensitivity_pT,682.4799791425463,27.716330902222623,94.04272643608664,0.8612819782700469,9.181222726159957,0.002608695652173913,0.002608695652173913,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0026254180602006687,sensitivity_pT,682.4799791425463,27.319688761754392,94.53852911167192,0.8612819782700469,9.181222726159957,0.0026254180602006687,0.0026254180602006687,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0026421404682274246,sensitivity_pT,682.4799791425463,26.92304662128616,95.0343317872572,0.8612819782700469,9.181222726159957,0.0026421404682274246,0.0026421404682274246,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0026588628762541804,sensitivity_pT,682.4799791425463,26.526404480817945,95.53013446284248,0.8612819782700469,9.181222726159957,0.0026588628762541804,0.0026588628762541804,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0026755852842809363,sensitivity_pT,682.4799791425463,26.1297623403497,96.02593713842779,0.8612819782700469,9.181222726159957,0.0026755852842809363,0.0026755852842809363,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.002692307692307692,sensitivity_pT,682.4799791425463,25.733120199881483,96.52173981401307,0.8612819782700469,9.181222726159957,0.002692307692307692,0.002692307692307692,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.002709030100334448,sensitivity_pT,682.4799791425463,25.336478059413253,97.01754248959836,0.8612819782700469,9.181222726159957,0.002709030100334448,0.002709030100334448,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.002725752508361204,sensitivity_pT,682.4799791425463,24.939835918945036,97.51334516518364,0.8612819782700469,9.181222726159957,0.002725752508361204,0.002725752508361204,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.00274247491638796,sensitivity_pT,682.4799791425463,24.54319377847679,98.00914784076892,0.8612819782700469,9.181222726159957,0.00274247491638796,0.00274247491638796,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
linear,effectiveness,pT_A0,0.0027591973244147157,sensitivity_pT,682.4799791425463,24.146551638008575,98.5049505163542,0.8612819782700469,9.181222726159957,0.0027591973244147157,0.0027591973244147157,0.5419624922296818,0.5419624922296818,13.871802172995306,30.274799640509535
